customer_id;full_name;gender;phone_number;province;email;created_at;data_source_note;source_reference;account_status;wallet_verified;risk_level
MOZ0080;Ngụy Thành Nghĩa;Nam;811398323;Nghệ An;nguythanhnghia0080@mock.invalid;2025-12-09 16:29:02;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0081;Phạm Mỹ Khánh;Nữ;327383750;Thừa Thiên Huế;phammykhanh0081@mock.invalid;2025-04-07 23:24:43;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0082;Đỗ Bích Cán;Nữ;399818436;Tây Ninh;dobichcan0082@mock.invalid;2025-09-04 13:02:59;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0083;Trần Công Hưng;Nam;893962773;Thái Bình;tranconghung0083@mock.invalid;2026-01-26 16:43:44;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0084;Tạ Thanh Tú;Nữ;837307556;Hà Tĩnh;tathanhtu0084@mock.invalid;2025-11-30 19:17:49;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0085;Cao Bảo Minh;Nam;921897496;Bình Định;caobaominh0085@mock.invalid;2025-09-08 23:02:28;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0086;Lý Diệu Quỳnh;Nữ;813056170;Quảng Nam;lydieuquynh0086@mock.invalid;2025-01-09 07:58:53;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0087;Triệu Thanh Lan;Nữ;817327148;Cà Mau;trieuthanhlan0087@mock.invalid;2026-01-21 16:16:07;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0088;Trần Văn Alves;Nam;790913425;Phú Thọ;tranvanalves0088@mock.invalid;2026-03-23 06:23:58;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0089;Gia Trọng Hoàng;Nam;343021097;Hà Tĩnh;giatronghoang0089@mock.invalid;2025-12-18 08:03:33;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0090;Chữ Ngọc Lan Uyên;Nữ;786735428;Khánh Hòa;chungoclanuyen0090@mock.invalid;2026-05-10 14:07:54;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0091;Hà Thanh Quỳnh Khánh;Nữ;785573574;Quảng Nam;hathanhquynhkhanh0091@mock.invalid;2025-04-22 17:48:26;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0092;Hà Bảo Ngân Hà;Nữ;906624093;Sóc Trăng;habaonganha0092@mock.invalid;2025-10-30 13:43:30;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0093;Vương Hồng Anh;Nữ;367884211;Hải Dương;vuonghonganh0093@mock.invalid;2025-09-09 10:49:20;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0094;Lương Gia Vy;Nữ;927756791;Tây Ninh;luonggiavy0094@mock.invalid;2025-08-25 10:37:43;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0095;Tăng Anh Sơn;Nam;854400914;Long An;tanganhson0095@mock.invalid;2026-05-01 09:36:54;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0096;Lê Duy Du Thiện;Nam;981552478;Bến Tre;leduyduthien0096@mock.invalid;2026-03-14 21:26:50;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0097;Chữ Kim Hạnh;Nữ;983089487;Đồng Nai;chukimhanh0097@mock.invalid;2025-08-24 00:30:35;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0098;Tạ Khánh Dạ Tuân;Nữ;848575385;Hải Dương;takhanhdatuan0098@mock.invalid;2025-10-26 00:31:17;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0099;Ngô Anh Thắng;Nam;912348493;Cà Mau;ngoanhthang0099@mock.invalid;2026-05-13 05:45:58;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0100;Võ Bích Diễm Tý;Nữ;353079280;Lâm Đồng;vobichdiemty0100@mock.invalid;2025-06-08 22:50:20;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0101;Lâm Hồng Hương;Nữ;390517894;Thanh Hóa;lamhonghuong0101@mock.invalid;2025-05-08 08:52:48;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0102;Tô Thu Chi Tuân;Nữ;947408104;Sóc Trăng;tothuchituan0102@mock.invalid;2025-03-19 02:07:31;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0103;Quốc Hữu Thất;Nam;791074906;Hải Phòng;quochuuthat0103@mock.invalid;2025-01-06 16:35:41;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0104;Trịnh Tuấn Hiếu;Nam;709119199;Cà Mau;trinhtuanhieu0104@mock.invalid;2025-04-25 15:44:33;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0105;Đỗ Gia Khang;Nam;841938829;Đắk Lắk;dogiakhang0105@mock.invalid;2026-02-01 03:13:21;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0106;Đinh Minh Giáp;Nam;898691997;Nghệ An;dinhminhgiap0106@mock.invalid;2025-07-14 02:24:31;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0107;Ngụy Đình Hiếu;Nam;944524359;Hải Phòng;nguydinhhieu0107@mock.invalid;2025-07-01 17:04:29;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0108;Trịnh Minh Khang;Nam;323210408;Hà Nội;trinhminhkhang0108@mock.invalid;2026-04-20 18:55:27;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0109;Bùi Ánh Anh;Nữ;908586599;Hà Nội;buianhanh0109@mock.invalid;2025-08-25 19:27:03;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0110;Lâm Nhật Giáp;Nam;939456681;Hà Tĩnh;lamnhatgiap0110@mock.invalid;2025-09-02 05:03:15;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0111;Ngụy Phương Trâm Samson;Nữ;832149986;Sóc Trăng;nguyphuongtramsamson0111@mock.invalid;2025-04-01 18:54:33;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0112;Tăng Phương Tú Ngọc;Nữ;917240724;Nghệ An;tangphuongtungoc0112@mock.invalid;2026-01-27 18:42:46;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0113;Hà Kim Hoa Hương;Nữ;987947254;Hà Nội;hakimhoahuong0113@mock.invalid;2025-05-13 04:41:03;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0114;Hà Gia Tỵ Dung;Nữ;984506949;Sóc Trăng;hagiatydung0114@mock.invalid;2025-08-06 15:49:06;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0115;Phạm Bích Trâm;Nữ;375503974;TP. Hồ Chí Minh;phambichtram0115@mock.invalid;2026-01-31 23:15:10;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0116;Gia Văn Quyết Phúc;Nam;324842686;Đắk Lắk;giavanquyetphuc0116@mock.invalid;2025-04-10 18:24:53;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0117;Võ Duy Trãi;Nam;392281901;Cần Thơ;voduytrai0117@mock.invalid;2025-07-08 06:31:11;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0118;Võ Tuấn Thiện Phong;Nam;831573733;Hà Tĩnh;votuanthienphong0118@mock.invalid;2026-05-16 09:40:20;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0119;Lương Bích Hoa;Nữ;702593901;Đắk Lắk;luongbichhoa0119@mock.invalid;2025-09-11 19:32:58;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0120;Dương Minh Dung;Nữ;883174377;Quảng Nam;duongminhdung0120@mock.invalid;2026-04-30 02:14:23;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0121;Tăng Duy Alves;Nam;881023874;Nghệ An;tangduyalves0121@mock.invalid;2026-02-05 17:48:48;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0122;Tôn Bích Ngọc;Nữ;380195714;Hải Dương;tonbichngoc0122@mock.invalid;2025-02-08 20:39:59;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0123;Thái Bích Chu;Nữ;322353997;Bắc Ninh;thaibichchu0123@mock.invalid;2025-02-27 08:13:05;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0124;Cao Tú Quỳnh Hạnh;Nữ;825018164;Vĩnh Phúc;caotuquynhhanh0124@mock.invalid;2025-12-06 15:31:48;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
